"","orderId","tab_id","dopa_id","runTime","tabsPerOrder","tab_tot_pcs","dopa_tot_imp","printer","dopa_tot_inks","dopas_per_tab","inks_per_tab","tot_imps_per_tab","tab_score_reg","tab_score_weighted","stationTypeId","good","actual","pred","WSPP"
"7847",268201,81141,132008,895,1,20,20,179624,1,1,1,20,1,20,2,1,"Manual","Manual",1
"7848",268199,81139,132003,1772,1,30,30,242885,2,2,3,60,2.44949,146.969,1,1,"Automatic","Automatic",4.89896666666667
"7849",268199,81139,132004,1772,1,30,30,190812,1,2,3,60,2.44949,146.969,1,1,"Automatic","Automatic",4.89896666666667
"7850",268198,81138,132002,438,1,14,28,191061,1,1,1,28,1,28,2,1,"Manual","Manual",2
"7851",268191,81129,131990,748,1,12,12,50866,1,2,2,24,2,48,2,1,"Manual","Manual",4
"7852",268191,81129,131991,748,1,12,12,50866,1,2,2,24,2,48,2,1,"Manual","Manual",4
"7853",268186,81122,131977,3833,1,28,56,299564,1,2,2,112,2,224,2,1,"Manual","Manual",8
"7854",268186,81122,131978,3833,1,28,56,299564,1,2,2,112,2,224,2,1,"Manual","Manual",8
"7855",268184,81120,131973,1639,1,11,22,179624,1,2,2,44,2,88,2,1,"Manual","Manual",8
"7856",268184,81120,131974,1639,1,11,22,179624,1,2,2,44,2,88,2,1,"Manual","Manual",8
"7857",268178,81114,131962,1754,1,20,40,191063,1,2,2,80,2,160,2,1,"Manual","Manual",8
"7858",268178,81114,131963,1754,1,20,40,191063,1,2,2,80,2,160,2,1,"Manual","Manual",8
"7859",268174,81109,131953,130,1,8,8,179624,1,2,1,8,1.41421,11.3137,2,1,"Manual","Manual",1.4142125
"7860",268170,81104,131944,839,1,4,8,53821,2,2,4,16,2.82843,45.2548,2,1,"Manual","Manual",11.3137
"7861",268170,81104,131945,839,1,4,8,53821,2,2,4,16,2.82843,45.2548,2,1,"Manual","Manual",11.3137
"7862",268168,81101,131941,915,1,25,25,191061,1,1,1,25,1,25,2,1,"Manual","Manual",1
"7863",268164,81095,131930,811,1,10,10,242848,1,2,2,20,2,40,2,1,"Manual","Manual",4
"7864",268164,81095,131931,811,1,10,10,242848,1,2,2,20,2,40,2,1,"Manual","Manual",4
"7865",268163,81094,131929,935,1,25,50,179624,2,1,2,50,1.41421,70.7107,2,1,"Manual","Manual",2.828428
"7866",268158,81089,131923,487,1,8,16,299568,1,1,1,16,1,16,2,1,"Manual","Manual",2
"7867",268157,81088,131921,1118,1,5,10,53802,1,2,2,20,2,40,2,1,"Manual","Manual",8
"7868",268157,81088,131922,1118,1,5,10,53802,1,2,2,20,2,40,2,1,"Manual","Manual",8
"7869",268151,81080,131909,1,1,4,8,299568,1,2,1,8,1.41421,11.3137,2,1,"Manual","Manual",2.828425
"7870",268143,81071,131890,2307,1,6,12,190801,1,2,3,30,2.44949,73.4847,2,1,"Manual","Manual",12.24745
"7871",268143,81071,131891,2307,1,6,18,190801,2,2,3,30,2.44949,73.4847,2,1,"Manual","Manual",12.24745
"7872",268141,81067,131885,1534,1,13,13,53821,1,2,2,26,2,52,2,1,"Manual","Manual",4
"7873",268141,81067,131886,1534,1,13,13,53821,1,2,2,26,2,52,2,1,"Manual","Manual",4
"7874",268136,81062,131879,2337,1,15,30,50866,2,1,2,30,1.41421,42.4264,2,1,"Manual","Manual",2.82842666666667
"7875",268129,81048,131852,900,1,24,24,299565,1,1,1,24,1,24,2,1,"Manual","Manual",1
"7876",268121,81039,131837,2366,1,10,20,50866,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7877",268121,81039,131838,2366,1,10,20,50866,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7878",268120,81038,131835,1854,1,20,60,242848,1,2,7,180,3.74166,673.498,2,1,"Manual","Manual",33.6749
"7879",268120,81038,131836,1854,1,20,120,242848,6,2,7,180,3.74166,673.498,2,1,"Manual","Manual",33.6749
"7880",268117,81035,131830,1746,1,16,32,191063,3,2,4,48,2.82843,135.764,2,1,"Manual","Manual",8.48525
"7881",268117,81035,131831,1746,1,16,16,191063,1,2,4,48,2.82843,135.764,2,1,"Manual","Manual",8.48525
"7882",268116,81034,131829,8,1,9,9,53821,1,1,1,9,1,9,2,1,"Manual","Manual",1
"7883",268114,81032,131826,1303,1,14,28,299564,1,2,2,56,2,112,2,1,"Manual","Manual",8
"7884",268114,81032,131827,1303,1,14,28,299564,1,2,2,56,2,112,2,1,"Manual","Manual",8
"7885",268113,81031,131825,5241,1,3,12,242848,2,1,2,12,1.41421,16.9706,2,1,"Manual","Manual",5.65686666666667
"7886",268109,81027,131818,2094,1,9,18,179624,1,2,3,45,2.44949,110.227,2,1,"Manual","Manual",12.2474444444444
"7887",268109,81027,131819,2094,1,9,27,179624,2,2,3,45,2.44949,110.227,2,1,"Manual","Manual",12.2474444444444
"7888",268107,81025,131814,6832,1,90,90,53813,1,2,2,180,2,360,1,0,"Automatic","Manual",4
"7889",268107,81025,131815,6832,1,90,90,53813,1,2,2,180,2,360,1,0,"Automatic","Manual",4
"7890",268106,81024,131813,5784,1,60,180,53813,6,1,6,180,2.44949,440.908,1,1,"Automatic","Automatic",7.34846666666667
"7891",268105,81023,131812,325,1,3,6,53821,1,1,1,6,1,6,2,1,"Manual","Manual",2
"7892",268102,81020,131807,1,1,9,9,53802,1,2,2,18,2,36,2,1,"Manual","Manual",4
"7893",268102,81020,131808,1,1,9,9,53802,1,2,2,18,2,36,2,1,"Manual","Manual",4
"7894",268100,81018,131804,1435,1,3,3,180470,1,2,2,6,2,12,2,1,"Manual","Manual",4
"7895",268100,81018,131805,1435,1,3,3,180470,1,2,2,6,2,12,2,1,"Manual","Manual",4
"7896",268097,81015,131800,1,1,3,6,53821,1,1,1,6,1,6,2,1,"Manual","Manual",2
"7897",268094,81012,131796,1956,1,15,45,299568,2,1,2,45,1.41421,63.6396,2,1,"Manual","Manual",4.24264
"7898",268093,81011,131795,1604,1,20,80,50866,3,1,3,80,1.73205,138.564,2,1,"Manual","Manual",6.9282
"7899",268089,81006,131789,913,1,11,22,191063,1,1,1,22,1,22,2,1,"Manual","Manual",2
"7900",268088,81005,131787,2847,1,6,6,53821,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7901",268088,81005,131788,2847,1,6,6,53821,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7902",268084,81001,131781,2687,1,4,12,50866,2,1,2,12,1.41421,16.9706,2,1,"Manual","Manual",4.24265
"7903",268083,81000,131779,1616,1,12,24,179624,1,2,2,48,2,96,2,1,"Manual","Manual",8
"7904",268083,81000,131780,1616,1,12,24,179624,1,2,2,48,2,96,2,1,"Manual","Manual",8
"7905",268082,80999,131778,647,1,9,9,53818,1,1,1,9,1,9,2,1,"Manual","Manual",1
"7906",268071,80988,131759,1,1,10,20,53802,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7907",268071,80988,131760,1,1,10,20,53802,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7908",268070,80987,131758,1377,1,33,33,53821,1,1,1,33,1,33,2,1,"Manual","Manual",1
"7909",268064,80981,131746,1,1,3,6,53802,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7910",268064,80981,131747,1,1,3,6,53802,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7911",268062,80979,131742,985,1,8,16,299565,1,2,2,32,2,64,2,1,"Manual","Manual",8
"7912",268062,80979,131743,985,1,8,16,299565,1,2,2,32,2,64,2,1,"Manual","Manual",8
"7913",268059,80976,131737,669,1,3,9,299564,2,1,2,9,1.41421,12.7279,2,1,"Manual","Manual",4.24263333333333
"7914",268050,80966,131720,1336,1,15,45,53818,3,2,3,45,2.44949,110.227,2,1,"Manual","Manual",7.34846666666667
"7915",268045,80954,131697,1207,1,10,20,299568,1,1,1,20,1,20,2,1,"Manual","Manual",2
"7916",268039,80948,131686,702,1,4,4,180470,1,1,1,4,1,4,2,1,"Manual","Manual",1
"7917",268036,80943,131679,3110,1,12,36,190801,2,2,4,72,2.82843,203.647,2,1,"Manual","Manual",16.9705833333333
"7918",268036,80943,131680,3110,1,12,36,190801,2,2,4,72,2.82843,203.647,2,1,"Manual","Manual",16.9705833333333
"7919",268035,80942,131677,2,1,9,18,53802,1,2,3,54,2.44949,132.272,2,1,"Manual","Manual",14.6968888888889
"7920",268035,80942,131678,2,1,9,36,53802,2,2,3,54,2.44949,132.272,2,1,"Manual","Manual",14.6968888888889
"7921",268034,80941,131676,1450,1,3,6,179624,1,1,1,6,1,6,2,1,"Manual","Manual",2
"7922",268033,80940,131675,378,1,3,6,53821,1,1,1,6,1,6,2,1,"Manual","Manual",2
"7923",268031,80938,131670,1,1,5,15,53802,2,2,3,25,2.44949,61.2372,2,1,"Manual","Manual",12.24744
"7924",268031,80938,131671,1,1,5,10,53802,1,2,3,25,2.44949,61.2372,2,1,"Manual","Manual",12.24744
"7925",268024,80931,131660,411,1,4,8,53821,1,1,1,8,1,8,2,1,"Manual","Manual",2
"7926",268021,80927,131653,2,1,12,24,53802,1,1,1,24,1,24,2,1,"Manual","Manual",2
"7927",268014,80916,131637,137,1,3,6,299567,1,1,1,6,1,6,2,1,"Manual","Manual",2
"7928",268007,80905,131622,442,1,8,32,299567,2,2,2,32,2,64,2,1,"Manual","Manual",8
"7929",267984,80874,131571,2720,1,9,18,242848,1,2,2,36,2,72,2,1,"Manual","Manual",8
"7930",267984,80874,131572,2720,1,9,18,242848,1,2,2,36,2,72,2,1,"Manual","Manual",8
"7931",267983,80873,131569,2532,1,16,32,299564,1,2,2,64,2,128,2,1,"Manual","Manual",8
"7932",267983,80873,131570,2532,1,16,32,299564,1,2,2,64,2,128,2,1,"Manual","Manual",8
"7933",267975,80863,131553,1,1,8,16,53802,1,2,2,32,2,64,2,1,"Manual","Manual",8
"7934",267975,80863,131554,1,1,8,16,53802,1,2,2,32,2,64,2,1,"Manual","Manual",8
"7935",267973,80861,131550,1054,1,3,3,190801,1,2,2,6,2,12,2,1,"Manual","Manual",4
"7936",267973,80861,131551,1054,1,3,3,190801,1,2,2,6,2,12,2,1,"Manual","Manual",4
"7937",267970,80858,131546,725,1,6,12,50866,2,1,2,12,1.41421,16.9706,2,1,"Manual","Manual",2.82843333333333
"7938",267968,80855,131543,3902,1,29,87,50866,3,1,3,87,1.73205,150.688,2,1,"Manual","Manual",5.19613793103448
"7939",267967,80854,131542,991,1,5,10,53821,2,1,2,10,1.41421,14.1421,2,1,"Manual","Manual",2.82842
"7940",267964,80851,131535,2,1,6,6,53802,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7941",267964,80851,131536,2,1,6,6,53802,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7942",267959,80846,131526,1,1,4,4,299565,1,2,2,8,2,16,2,1,"Manual","Manual",4
"7943",267959,80846,131527,1,1,4,4,299565,1,2,2,8,2,16,2,1,"Manual","Manual",4
"7944",267957,80844,131524,8,1,10,30,53821,2,1,2,30,1.41421,42.4264,2,1,"Manual","Manual",4.24264
"7945",267956,80843,131522,3920,1,15,30,242848,1,2,2,60,2,120,2,1,"Manual","Manual",8
"7946",267956,80843,131523,3920,1,15,30,242848,1,2,2,60,2,120,2,1,"Manual","Manual",8
"7947",267955,80842,131520,1805,1,10,20,299567,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7948",267955,80842,131521,1805,1,10,20,299567,1,2,2,40,2,80,2,1,"Manual","Manual",8
"7949",267953,80840,131517,1258,1,3,6,190801,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7950",267953,80840,131518,1258,1,3,6,190801,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7951",267950,80837,131514,392,1,7,7,242848,1,1,1,7,1,7,2,1,"Manual","Manual",1
"7952",267949,80836,131513,2,1,8,16,53821,1,1,1,16,1,16,2,1,"Manual","Manual",2
"7953",267948,80835,131511,5960,1,3,6,190801,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7954",267948,80835,131512,5960,1,3,6,190801,1,2,2,12,2,24,2,1,"Manual","Manual",8
"7955",267946,80832,131507,2353,1,13,13,299567,1,1,1,13,1,13,2,1,"Manual","Manual",1
"7956",267940,80825,131498,1538,1,20,40,191061,2,1,2,40,1.41421,56.5685,2,1,"Manual","Manual",2.828425
"7957",267937,80822,131492,2631,1,23,23,299564,1,2,2,46,2,92,2,1,"Manual","Manual",4
"7958",267937,80822,131493,2631,1,23,23,299564,1,2,2,46,2,92,2,1,"Manual","Manual",4
"7959",267934,80819,131486,3686,1,15,60,242848,2,2,3,90,2.44949,220.454,2,1,"Manual","Manual",14.6969333333333
"7960",267934,80819,131487,3686,1,15,30,242848,1,2,3,90,2.44949,220.454,2,1,"Manual","Manual",14.6969333333333
"7961",267930,80814,131480,281,1,7,14,299564,1,1,1,14,1,14,2,1,"Manual","Manual",2
"7962",267927,80808,131471,1,1,15,30,53802,1,2,2,60,2,120,2,1,"Manual","Manual",8
"7963",267927,80808,131472,1,1,15,30,53802,1,2,2,60,2,120,2,1,"Manual","Manual",8
"7964",267925,80806,131467,935,1,5,5,50866,1,2,2,10,2,20,2,1,"Manual","Manual",4
"7965",267925,80806,131468,935,1,5,5,50866,1,2,2,10,2,20,2,1,"Manual","Manual",4
"7966",267915,80793,131453,577,1,6,6,299564,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7967",267915,80793,131454,577,1,6,6,299564,1,2,2,12,2,24,2,1,"Manual","Manual",4
"7968",267913,80791,131449,1833,1,9,18,190801,1,2,2,36,2,72,2,1,"Manual","Manual",8
"7969",267913,80791,131450,1833,1,9,18,190801,1,2,2,36,2,72,2,1,"Manual","Manual",8
"7970",267908,80786,131439,1,1,3,9,53821,2,2,2,9,2,18,2,1,"Manual","Manual",6
"7971",267907,80785,131437,1178,1,7,14,44963,1,2,2,28,2,56,2,1,"Manual","Manual",8
"7972",267907,80785,131438,1178,1,7,14,44963,1,2,2,28,2,56,2,1,"Manual","Manual",8
"7973",267906,80784,131435,1635,1,7,14,299568,1,2,2,28,2,56,2,1,"Manual","Manual",8
"7974",267906,80784,131436,1635,1,7,14,299568,1,2,2,28,2,56,2,1,"Manual","Manual",8
"7975",267904,80782,131431,1548,1,6,24,44963,2,2,4,48,2.82843,135.764,2,1,"Manual","Manual",22.6273333333333
"7976",267904,80782,131432,1548,1,6,24,44963,2,2,4,48,2.82843,135.764,2,1,"Manual","Manual",22.6273333333333
"7977",267903,80781,131429,577,1,7,28,50866,2,2,2,28,2,56,2,1,"Manual","Manual",8
"7978",267902,80780,131427,801,1,18,18,50866,1,2,2,36,2,72,2,1,"Manual","Manual",4
"7979",267902,80780,131428,801,1,18,18,50866,1,2,2,36,2,72,2,1,"Manual","Manual",4
"7980",267897,80775,131418,2,1,4,4,53802,1,2,2,8,2,16,2,1,"Manual","Manual",4
"7981",267897,80775,131419,2,1,4,4,53802,1,2,2,8,2,16,2,1,"Manual","Manual",4
"7982",267891,80769,131409,164,1,6,12,299567,1,1,1,12,1,12,2,1,"Manual","Manual",2
"7983",267871,80744,131377,2131,1,7,28,191061,2,2,3,42,2.44949,102.879,2,1,"Manual","Manual",14.697
"7984",267871,80744,131378,2131,1,7,14,191061,1,2,3,42,2.44949,102.879,2,1,"Manual","Manual",14.697
"7985",267868,80740,131370,852,1,28,28,191061,1,1,1,28,1,28,2,1,"Manual","Manual",1
"7986",267867,80739,131369,152,1,7,7,299564,1,1,1,7,1,7,2,1,"Manual","Manual",1
"7987",267866,80738,131368,516,1,10,20,53821,2,1,2,20,1.41421,28.2843,2,1,"Manual","Manual",2.82843
"7988",267865,80737,131367,440,1,30,60,190812,1,1,1,60,1,60,1,0,"Automatic","Manual",2
"7989",267864,80736,131365,3957,1,51,102,50883,1,2,2,204,2,408,1,1,"Automatic","Automatic",8
"7990",267864,80736,131366,3957,1,51,102,50883,1,2,2,204,2,408,1,1,"Automatic","Automatic",8
"7991",267863,80735,131364,2209,1,20,40,299564,1,1,1,40,1,40,2,1,"Manual","Manual",2
"7992",267861,80733,131361,1571,1,30,60,191063,1,1,1,60,1,60,2,1,"Manual","Manual",2
"7993",267858,80730,131357,1,1,12,24,53802,3,1,3,24,1.73205,41.5692,2,1,"Manual","Manual",3.4641
"7994",267856,80728,131354,2,1,6,12,53802,1,1,1,12,1,12,2,1,"Manual","Manual",2
"7995",267855,80727,131353,7,1,6,6,53821,1,1,1,6,1,6,2,1,"Manual","Manual",1
"7996",267852,80724,131350,189,1,7,7,299572,1,1,1,7,1,7,2,1,"Manual","Manual",1
"7997",267847,80719,131343,3483,1,30,30,299567,1,2,3,90,2.44949,220.454,2,1,"Manual","Manual",7.34846666666667
"7998",267847,80719,131344,3483,1,30,60,299567,2,2,3,90,2.44949,220.454,2,1,"Manual","Manual",7.34846666666667
"7999",267845,80717,131339,3032,1,4,8,242848,1,2,2,16,2,32,2,1,"Manual","Manual",8
"8000",267845,80717,131340,3032,1,4,8,242848,1,2,2,16,2,32,2,1,"Manual","Manual",8
"8001",267842,80714,131333,1503,1,7,14,242848,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8002",267842,80714,131334,1503,1,7,14,242848,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8003",267839,80711,131328,3054,1,35,70,179624,1,2,2,140,2,280,2,1,"Manual","Manual",8
"8004",267839,80711,131329,3054,1,35,70,179624,1,2,2,140,2,280,2,1,"Manual","Manual",8
"8005",267838,80710,131326,1826,1,19,38,190801,1,2,2,76,2,152,2,1,"Manual","Manual",8
"8006",267838,80710,131327,1826,1,19,38,190801,1,2,2,76,2,152,2,1,"Manual","Manual",8
"8007",267831,80703,131316,4167,1,35,70,53813,1,1,1,70,1,70,1,0,"Automatic","Manual",2
"8008",267829,80701,131312,880,1,9,9,299567,1,2,1,9,1.41421,12.7279,2,1,"Manual","Manual",1.41421111111111
"8009",267828,80700,131310,1792,1,15,15,179624,1,2,2,30,2,60,2,1,"Manual","Manual",4
"8010",267828,80700,131311,1792,1,15,15,179624,1,2,2,30,2,60,2,1,"Manual","Manual",4
"8011",267826,80698,131306,213,1,20,20,299568,1,2,2,40,2,80,2,1,"Manual","Manual",4
"8012",267826,80698,131307,213,1,20,20,299568,1,2,2,40,2,80,2,1,"Manual","Manual",4
"8013",267825,80697,131304,3596,1,33,66,299564,1,2,2,132,2,264,2,1,"Manual","Manual",8
"8014",267825,80697,131305,3596,1,33,66,299564,1,2,2,132,2,264,2,1,"Manual","Manual",8
"8015",267824,80696,131303,453,1,9,18,44963,2,1,2,18,1.41421,25.4558,2,1,"Manual","Manual",2.82842222222222
"8016",267823,80695,131302,2,1,16,64,53802,3,1,3,64,1.73205,110.851,2,1,"Manual","Manual",6.9281875
"8017",267820,80692,131298,713,1,6,12,299564,1,2,2,24,2,48,2,1,"Manual","Manual",8
"8018",267820,80692,131299,713,1,6,12,299564,1,2,2,24,2,48,2,1,"Manual","Manual",8
"8019",267817,80688,131291,13345,1,10,20,191061,1,2,2,40,2,80,2,1,"Manual","Manual",8
"8020",267817,80688,131292,13345,1,10,20,191061,1,2,2,40,2,80,2,1,"Manual","Manual",8
"8021",267813,80684,131284,501,1,10,20,53821,1,1,1,20,1,20,2,1,"Manual","Manual",2
"8022",267808,80678,131275,144,1,6,6,44963,1,2,1,6,1.41421,8.48528,2,1,"Manual","Manual",1.41421333333333
"8023",267807,80677,131274,2,1,3,9,53821,3,1,3,9,1.73205,15.5885,2,1,"Manual","Manual",5.19616666666667
"8024",267806,80676,131273,98,1,5,5,44963,1,1,1,5,1,5,2,1,"Manual","Manual",1
"8025",267805,80675,131272,4,1,5,15,191063,2,1,2,15,1.41421,21.2132,2,1,"Manual","Manual",4.24264
"8026",267803,80673,131269,930,1,8,24,190801,2,1,2,24,1.41421,33.9411,2,1,"Manual","Manual",4.2426375
"8027",267800,80670,131264,7,1,8,8,180470,1,2,2,16,2,32,2,1,"Manual","Manual",4
"8028",267800,80670,131265,7,1,8,8,180470,1,2,2,16,2,32,2,1,"Manual","Manual",4
"8029",267796,80665,131255,508,1,12,12,190801,1,2,2,24,2,48,2,1,"Manual","Manual",4
"8030",267796,80665,131256,508,1,12,12,190801,1,2,2,24,2,48,2,1,"Manual","Manual",4
"8031",267795,80664,131254,343,1,10,10,242848,1,1,1,10,1,10,2,1,"Manual","Manual",1
"8032",267794,80663,131253,134,1,4,4,299572,1,1,1,4,1,4,2,1,"Manual","Manual",1
"8033",267790,80659,131246,10073,1,450,450,50883,1,2,2,900,2,1800,1,1,"Automatic","Automatic",4
"8034",267790,80659,131247,10073,1,450,450,50883,1,2,2,900,2,1800,1,1,"Automatic","Automatic",4
"8035",267789,80658,131245,3564,1,29,116,191063,2,1,2,116,1.41421,164.049,2,1,"Manual","Manual",5.65686206896552
"8036",267786,80655,131240,1,1,24,48,53802,1,1,1,48,1,48,2,1,"Manual","Manual",2
"8037",267785,80654,131239,11,1,3,6,53802,1,1,1,6,1,6,2,1,"Manual","Manual",2
"8038",267784,80653,131237,683,1,3,6,179624,1,2,2,12,2,24,2,1,"Manual","Manual",8
"8039",267784,80653,131238,683,1,3,6,179624,1,2,2,12,2,24,2,1,"Manual","Manual",8
"8040",267782,80651,131234,403,1,8,8,53821,1,1,1,8,1,8,2,1,"Manual","Manual",1
"8041",267778,80647,131228,1411,1,7,14,299567,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8042",267778,80647,131229,1411,1,7,14,299567,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8043",267769,80638,131213,3,1,17,17,53802,1,1,1,17,1,17,2,1,"Manual","Manual",1
"8044",267768,80637,131211,1062,1,9,9,242848,1,2,2,18,2,36,2,1,"Manual","Manual",4
"8045",267768,80637,131212,1062,1,9,9,242848,1,2,2,18,2,36,2,1,"Manual","Manual",4
"8046",267764,80633,131204,1500,1,41,41,179624,1,2,2,82,2,164,2,0,"Manual","Automatic",4
"8047",267764,80633,131205,1500,1,41,41,179624,1,2,2,82,2,164,2,0,"Manual","Automatic",4
"8048",267759,80627,131193,224,1,3,6,50866,1,1,1,6,1,6,2,1,"Manual","Manual",2
"8049",267757,80625,131190,3,1,12,24,53802,1,1,1,24,1,24,2,1,"Manual","Manual",2
"8050",267756,80624,131188,5142,1,21,42,191063,2,2,3,63,2.44949,154.318,2,1,"Manual","Manual",7.34847619047619
"8051",267756,80624,131189,5142,1,21,21,191063,1,2,3,63,2.44949,154.318,2,1,"Manual","Manual",7.34847619047619
"8052",267750,80618,131177,2,1,48,48,180470,1,2,1,48,1.41421,67.8822,2,1,"Manual","Manual",1.4142125
"8053",267748,80616,131173,1777,1,13,26,299564,1,2,2,52,2,104,2,1,"Manual","Manual",8
"8054",267748,80616,131174,1777,1,13,26,299564,1,2,2,52,2,104,2,1,"Manual","Manual",8
"8055",267737,80600,131147,1458,1,7,14,299564,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8056",267737,80600,131148,1458,1,7,14,299564,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8057",267736,80599,131146,3613,1,32,128,299568,2,1,2,128,1.41421,181.019,2,1,"Manual","Manual",5.65684375
"8058",267729,80589,131132,54964,1,145,145,190812,1,1,1,145,1,145,1,1,"Automatic","Automatic",1
"8059",267726,80584,131124,1542,1,5,10,299568,1,1,1,10,1,10,2,1,"Manual","Manual",2
"8060",267719,80577,131111,1068,1,11,22,191063,1,1,1,22,1,22,2,1,"Manual","Manual",2
"8061",267717,80575,131108,2624,1,45,90,190801,1,1,1,90,1,90,2,1,"Manual","Manual",2
"8062",267716,80574,131106,15767,1,29,174,50866,4,2,4,174,2.82843,492.146,2,1,"Manual","Manual",16.9705517241379
"8063",267711,80569,131099,2036,1,25,25,191063,1,1,1,25,1,25,2,1,"Manual","Manual",1
"8064",267710,80568,131097,1,1,40,40,299564,1,2,2,80,2,160,2,1,"Manual","Manual",4
"8065",267710,80568,131098,1,1,40,40,299564,1,2,2,80,2,160,2,1,"Manual","Manual",4
"8066",267709,80567,131096,1273,1,12,12,191063,1,1,1,12,1,12,2,1,"Manual","Manual",1
"8067",267708,80566,131094,3912,1,36,72,299564,2,2,4,144,2.82843,407.294,2,1,"Manual","Manual",11.3137222222222
"8068",267708,80566,131095,3912,1,36,72,299564,2,2,4,144,2.82843,407.294,2,1,"Manual","Manual",11.3137222222222
"8069",267706,80564,131091,872,1,7,14,190801,1,1,1,14,1,14,2,1,"Manual","Manual",2
"8070",267701,80558,131082,1983,1,12,36,242848,2,1,2,36,1.41421,50.9117,2,1,"Manual","Manual",4.24264166666667
"8071",267700,80557,131081,2834,1,27,81,191061,3,1,3,81,1.73205,140.296,2,1,"Manual","Manual",5.19614814814815
"8072",267686,80541,131051,2,1,10,20,53821,2,1,2,20,1.41421,28.2843,2,1,"Manual","Manual",2.82843
"8073",267678,80528,131032,1,1,12,36,299564,2,1,2,36,1.41421,50.9117,2,1,"Manual","Manual",4.24264166666667
"8074",267676,80526,131030,1763,1,100,100,50883,1,1,1,100,1,100,1,1,"Automatic","Automatic",1
"8075",267675,80525,131028,2490,1,26,52,299565,1,2,2,104,2,208,2,1,"Manual","Manual",8
"8076",267675,80525,131029,2490,1,26,52,299565,1,2,2,104,2,208,2,1,"Manual","Manual",8
"8077",267674,80529,131033,1400,1,20,40,299568,1,1,1,40,1,40,2,1,"Manual","Manual",2
"8078",267672,80522,131024,853,1,3,9,299567,2,2,4,18,2.82843,50.9117,2,1,"Manual","Manual",16.9705666666667
"8079",267672,80522,131025,853,1,3,9,299567,2,2,4,18,2.82843,50.9117,2,1,"Manual","Manual",16.9705666666667
"8080",267668,80518,131020,1270,1,26,52,179624,1,1,1,52,1,52,2,1,"Manual","Manual",2
"8081",267666,80515,131017,101,1,3,3,53821,1,1,1,3,1,3,2,1,"Manual","Manual",1
"8082",267665,80514,131015,2137,1,7,14,299568,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8083",267665,80514,131016,2137,1,7,14,299568,1,2,2,28,2,56,2,1,"Manual","Manual",8
"8084",267663,80512,131011,2,1,15,30,53802,1,2,2,60,2,120,2,1,"Manual","Manual",8
"8085",267663,80512,131012,2,1,15,30,53802,1,2,2,60,2,120,2,1,"Manual","Manual",8
"8086",267659,80507,131003,3,1,3,6,53821,1,2,1,6,1.41421,8.48528,2,1,"Manual","Manual",2.82842666666667
"8087",267658,80506,131002,1,1,8,16,53802,1,1,1,16,1,16,2,1,"Manual","Manual",2
"8088",267647,80495,130984,1,1,12,12,53802,1,2,2,24,2,48,2,1,"Manual","Manual",4
"8089",267647,80495,130985,1,1,12,12,53802,1,2,2,24,2,48,2,1,"Manual","Manual",4
"8090",267646,80494,130983,1483,1,10,40,299564,2,1,2,40,1.41421,56.5685,2,1,"Manual","Manual",5.65685
"8091",267645,80493,130981,2,1,30,60,53802,1,2,2,120,2,240,2,1,"Manual","Manual",8
"8092",267645,80493,130982,2,1,30,60,53802,1,2,2,120,2,240,2,1,"Manual","Manual",8
"8093",267635,80482,130960,908,1,13,26,299567,1,2,1,26,1.41421,36.7696,2,1,"Manual","Manual",2.82843076923077
"8094",267633,80480,130957,2,1,5,15,53802,2,1,2,15,1.41421,21.2132,2,1,"Manual","Manual",4.24264
"8095",267631,80478,130953,919,1,29,29,299565,1,2,1,29,1.41421,41.0122,2,1,"Manual","Manual",1.41421379310345
"8096",267630,80477,130951,888,1,21,42,299572,1,2,1,42,1.41421,59.397,2,1,"Manual","Manual",2.82842857142857
"8097",267627,80474,130948,968,1,8,16,50866,1,2,2,32,2,64,2,1,"Manual","Manual",8
"8098",267627,80474,130949,968,1,8,16,50866,1,2,2,32,2,64,2,1,"Manual","Manual",8
"8099",267625,80471,130943,1182,1,5,10,50866,1,2,2,20,2,40,2,1,"Manual","Manual",8
"8100",267625,80471,130944,1182,1,5,10,50866,1,2,2,20,2,40,2,1,"Manual","Manual",8
